,Estimator,Search,Time,Preprocessing
4305,DTR,original,0.00191712379456,imput
4306,SVR,original,0.0011031627655,imput
4307,RFR,original,0.299376010895,imput
4308,DTR,original,0.00172209739685,imput
4309,SVR,original,0.00149202346802,imput
4310,RFR,original,0.29346704483,imput
4311,DTR,original,0.00187206268311,imput
4312,SVR,original,0.00134015083313,imput
4313,RFR,original,0.287822008133,imput
4314,DTR,original,0.00206112861633,imput
4315,SVR,original,0.00140500068665,imput
4316,RFR,original,0.287603139877,imput
4317,DTR,original,0.00269484519958,imput
4318,SVR,original,0.001296043396,imput
4319,RFR,original,0.299309015274,imput
4320,DTR,original,0.0019850730896,imput
4321,SVR,original,0.00137996673584,imput
4322,RFR,original,0.287842035294,imput
4323,DTR,original,0.00223684310913,imput
4324,SVR,original,0.00158786773682,imput
4325,RFR,original,0.288268089294,imput
4326,DTR,original,0.00236415863037,imput
4327,SVR,original,0.00123906135559,imput
4328,RFR,original,0.292945861816,imput
4329,DTR,original,0.00168919563293,imput
4330,SVR,original,0.0015881061554,imput
4331,RFR,original,0.287892103195,imput
4332,DTR,original,0.0017569065094,imput
4333,DTR,original,0.00286102294922,imput
4334,SVR,original,0.00131893157959,imput
4335,RFR,original,0.291506052017,imput
4336,DTR,original,0.00195407867432,imput
4337,SVR,original,0.00152993202209,imput
4338,RFR,original,0.291840076447,imput
4339,DTR,original,0.0023729801178,imput
4340,SVR,original,0.00171709060669,imput
4341,RFR,original,0.314531087875,imput
4342,DTR,original,0.00288105010986,imput
4343,SVR,original,0.00134301185608,imput
4344,RFR,original,0.291985988617,imput
4345,DTR,original,0.00195813179016,imput
4346,SVR,original,0.00151109695435,imput
4347,RFR,original,0.290766000748,imput
4348,DTR,original,0.00180101394653,imput
4349,SVR,original,0.00181794166565,imput
4350,RFR,original,0.293283224106,imput
4351,DTR,original,0.00317907333374,imput
4352,SVR,original,0.0013210773468,imput
4353,RFR,original,0.292747020721,imput
4354,DTR,original,0.00286388397217,imput
4355,SVR,original,0.00117421150208,imput
4356,RFR,original,0.290160179138,imput
4357,DTR,original,0.00178194046021,imput
4358,SVR,original,0.00158715248108,imput
4359,RFR,original,0.289041042328,imput
4360,DTR,original,0.00159811973572,imput
4361,SVR,original,0.00155377388,imput
4362,RFR,original,0.287204027176,imput
4363,DTR,original,0.00171208381653,imput
4364,SVR,original,0.00132989883423,imput
4365,RFR,original,0.295412063599,imput
4366,DTR,original,0.00187802314758,imput
4367,DTR,original,0.00167298316956,imput
4368,DTR,original,0.00388503074646,imput
4369,SVR,original,0.00108909606934,imput
4370,RFR,original,0.293015003204,imput
4371,DTR,original,0.00319981575012,imput
4372,SVR,original,0.00135207176208,imput
4373,RFR,original,0.293982028961,imput
4374,DTR,original,0.00165891647339,imput
4375,SVR,original,0.0013279914856,imput
4376,RFR,original,0.286015033722,imput
4377,DTR,original,0.00209999084473,imput
4378,SVR,original,0.00117802619934,imput
4379,RFR,original,0.299415111542,imput
4380,DTR,original,0.0016610622406,imput
4381,SVR,original,0.00125503540039,imput
4382,RFR,original,0.289848089218,imput
4383,DTR,original,0.00198698043823,imput
4384,SVR,original,0.00135803222656,imput
4385,RFR,original,0.286935091019,imput
4386,DTR,original,0.00194787979126,imput
4387,SVR,original,0.00139904022217,imput
4388,RFR,original,0.285480976105,imput
4389,DTR,original,0.00366401672363,imput
4390,SVR,original,0.0011739730835,imput
4391,RFR,original,0.29231095314,imput
4392,DTR,original,0.00359892845154,imput
4393,SVR,original,0.000815153121948,imput
4394,RFR,original,0.315307855606,imput
4395,DTR,original,0.00436806678772,imput
4396,SVR,original,0.00228810310364,imput
4397,RFR,original,0.308713912964,imput
4398,DTR,original,0.00184392929077,imput
4399,SVR,original,0.00168895721436,imput
4400,RFR,original,0.29421710968,imput
4401,DTR,original,0.0017352104187,imput
4402,SVR,original,0.00164008140564,imput
4403,RFR,original,0.300740003586,imput
4404,DTR,original,0.00167608261108,imput
4405,DTR,original,0.00269412994385,imput
4406,DTR,original,0.00262999534607,imput
4407,SVR,original,0.00161695480347,imput
4408,RFR,original,0.292102098465,imput
4409,DTR,original,0.00208210945129,imput
4410,SVR,original,0.00176787376404,imput
4411,RFR,original,0.292582988739,imput
4412,DTR,original,0.00291609764099,imput
4413,SVR,original,0.00187110900879,imput
4414,RFR,original,0.29008102417,imput
4415,DTR,original,0.0019519329071,imput
4416,SVR,original,0.00185704231262,imput
4417,RFR,original,0.295222997665,imput
4418,DTR,original,0.00201606750488,imput
4419,SVR,original,0.00188994407654,imput
4420,RFR,original,0.30019903183,imput
4421,DTR,original,0.00228214263916,imput
4422,SVR,original,0.00174498558044,imput
4423,RFR,original,0.293804168701,imput
4424,DTR,original,0.00218296051025,imput
4425,SVR,original,0.00166583061218,imput
4426,RFR,original,0.29376912117,imput
4427,DTR,original,0.00241804122925,imput
4428,SVR,original,0.00172400474548,imput
4429,RFR,original,0.290379047394,imput
4430,DTR,original,0.00165581703186,imput
4431,SVR,original,0.00158500671387,imput
4432,RFR,original,0.296499013901,imput
4433,DTR,original,0.00170588493347,imput
4434,SVR,original,0.00152611732483,imput
4435,RFR,original,0.293385982513,imput
4436,DTR,original,0.00161004066467,imput
4437,SVR,original,0.00144600868225,imput
4438,RFR,original,0.305061101913,imput
4439,DTR,original,0.00161695480347,imput
4440,DTR,original,0.00274181365967,imput
4441,SVR,original,0.00144720077515,imput
4442,RFR,original,0.301499128342,imput
4443,DTR,original,0.00286483764648,imput
4444,SVR,original,0.00140118598938,imput
4445,RFR,original,0.296629905701,imput
4446,DTR,original,0.00177097320557,imput
4447,SVR,original,0.00159311294556,imput
4448,RFR,original,0.288964986801,imput
4449,DTR,original,0.00207996368408,imput
4450,SVR,original,0.00110721588135,imput
4451,RFR,original,0.288930177689,imput
4452,DTR,original,0.00235795974731,imput
4453,SVR,original,0.00121188163757,imput
4454,RFR,original,0.287110090256,imput
4455,DTR,original,0.00244784355164,imput
4456,SVR,original,0.00126099586487,imput
4457,RFR,original,0.294121026993,imput
4458,DTR,original,0.00190401077271,imput
4459,SVR,original,0.00130486488342,imput
4460,RFR,original,0.302557945251,imput
4461,DTR,original,0.00313901901245,imput
4462,SVR,original,0.000798940658569,imput
4463,RFR,original,0.291476011276,imput
4464,DTR,original,0.00241708755493,imput
4465,SVR,original,0.000514984130859,imput
4466,RFR,original,0.290782213211,imput
4467,DTR,original,0.00214719772339,imput
4468,SVR,original,0.00120902061462,imput
4469,RFR,original,0.291773080826,imput
4470,DTR,original,0.00186491012573,imput
4471,SVR,original,0.00138807296753,imput
4472,RFR,original,0.290724039078,imput
4473,DTR,original,0.00273013114929,imput
4474,SVR,original,0.00140595436096,imput
4475,RFR,original,0.296349048615,imput
4476,DTR,original,0.00182294845581,imput
4477,DTR,original,0.00209498405457,imput
4478,SVR,original,0.00116395950317,imput
4479,RFR,original,0.292014837265,imput
4480,DTR,original,0.00367784500122,imput
4481,SVR,original,0.0012309551239,imput
4482,RFR,original,0.293090105057,imput
4483,DTR,original,0.00405883789062,imput
4484,SVR,original,0.00120496749878,imput
4485,RFR,original,0.295786142349,imput
4486,DTR,original,0.00211191177368,imput
4487,SVR,original,0.00154089927673,imput
4488,RFR,original,0.29240489006,imput
4489,DTR,original,0.00261282920837,imput
4490,DTR,original,0.00247311592102,imput
4491,SVR,original,0.000894069671631,imput
4492,RFR,original,0.300557136536,imput
4493,DTR,original,0.00292491912842,imput
4494,SVR,original,0.00126194953918,imput
4495,RFR,original,0.29357790947,imput
4496,DTR,original,0.00263285636902,imput
4497,DTR,original,0.00243997573853,imput
4498,DTR,original,0.00279998779297,imput
4499,SVR,original,0.0038948059082,imput
4500,RFR,original,0.299031972885,imput
4501,DTR,original,0.00170397758484,imput
4502,DTR,original,0.00209403038025,imput
4503,SVR,original,0.00146198272705,imput
4504,RFR,original,0.290678024292,imput
4505,DTR,original,0.00200796127319,imput
4506,DTR,original,0.00221800804138,imput
4507,SVR,original,0.0014021396637,imput
4508,RFR,original,0.289336919785,imput
4509,DTR,original,0.0027539730072,imput
4510,SVR,original,0.00141000747681,imput
4511,RFR,original,0.303111076355,imput
4512,DTR,original,0.00228095054626,imput
4513,SVR,original,0.00145411491394,imput
4514,RFR,original,0.296822071075,imput
4515,DTR,original,0.00173211097717,imput
4516,SVR,original,0.00139284133911,imput
4517,RFR,original,0.289365053177,imput
4518,DTR,original,0.0020809173584,imput
4519,DTR,original,0.00168800354004,imput
4520,SVR,original,0.00145697593689,imput
4521,RFR,original,0.298099994659,imput
4522,DTR,original,0.000977993011475,imput
4523,SVR,original,0.000993967056274,imput
4524,RFR,original,0.285804986954,imput
4525,DTR,original,0.000552892684937,imput
4526,SVR,original,0.0014660358429,imput
4527,RFR,original,0.298204898834,imput
4528,DTR,original,0.000715970993042,imput
4529,SVR,original,0.000967025756836,imput
4530,RFR,original,0.283257961273,imput
4531,DTR,original,0.00213193893433,imput
4532,SVR,original,0.00199913978577,imput
4533,RFR,original,0.28661108017,imput
4534,DTR,original,0.00220322608948,imput
4535,SVR,original,0.00196599960327,imput
4536,RFR,original,0.29678606987,imput
4537,DTR,original,0.00269508361816,imput
4538,SVR,original,0.00136804580688,imput
4539,RFR,original,0.286052942276,imput
4540,DTR,original,0.00546407699585,imput
4541,SVR,original,0.00193810462952,imput
4542,RFR,original,0.288708925247,imput
4543,DTR,original,0.00243401527405,imput
4544,SVR,original,0.00203990936279,imput
4545,RFR,original,0.288673877716,imput
4546,DTR,original,0.00191307067871,imput
4547,SVR,original,0.0018789768219,imput
4548,RFR,original,0.297200918198,imput
4549,DTR,original,0.00275802612305,imput
4550,DTR,original,0.00192403793335,imput
4551,SVR,original,0.00111198425293,imput
4552,RFR,original,0.289263963699,imput
4553,DTR,original,0.00195789337158,imput
4554,SVR,original,0.0012469291687,imput
4555,RFR,original,0.290104866028,imput
4556,DTR,original,0.00257110595703,imput
4557,SVR,original,0.0017728805542,imput
4558,RFR,original,0.291964054108,imput
4559,DTR,original,0.00202512741089,imput
4560,SVR,original,0.00191783905029,imput
4561,RFR,original,0.288784980774,imput
4562,DTR,original,0.0021378993988,imput
4563,DTR,original,0.00225901603699,imput
4564,SVR,original,0.00238704681396,imput
4565,RFR,original,0.303411960602,imput
4566,DTR,original,0.00455379486084,imput
4567,SVR,original,0.00243997573853,imput
4568,RFR,original,0.301074981689,imput
4569,DTR,original,0.00507497787476,imput
4570,SVR,original,0.00226283073425,imput
4571,RFR,original,0.300915002823,imput
4572,DTR,original,0.00359296798706,imput
4573,SVR,original,0.00233197212219,imput
4574,RFR,original,0.297851800919,imput
4575,DTR,original,0.00574994087219,imput
4576,SVR,original,0.00240206718445,imput
4577,RFR,original,0.293505191803,imput
4578,DTR,original,0.00407695770264,imput
4579,SVR,original,0.00224995613098,imput
4580,RFR,original,0.294410943985,imput
4581,DTR,original,0.00357294082642,imput
4582,SVR,original,0.00224995613098,imput
4583,RFR,original,0.295267105103,imput
4584,DTR,original,0.00431799888611,imput
4585,SVR,original,0.00238299369812,imput
4586,RFR,original,0.298920869827,imput
4587,DTR,original,0.00418591499329,imput
4588,SVR,original,0.00219798088074,imput
4589,RFR,original,0.306282997131,imput
4590,DTR,original,0.0030369758606,imput
4591,SVR,original,0.00246119499207,imput
4592,RFR,original,0.296783208847,imput
4593,DTR,original,0.00401902198792,imput
4594,SVR,original,0.00232696533203,imput
4595,RFR,original,0.30540895462,imput
4596,DTR,original,0.00437998771667,imput
4597,SVR,original,0.00225186347961,imput
4598,RFR,original,0.299299001694,imput
4599,DTR,original,0.00354099273682,imput
4600,SVR,original,0.00220012664795,imput
4601,RFR,original,0.292806863785,imput
4602,DTR,original,0.00585198402405,imput
4603,SVR,original,0.00146794319153,imput
4604,RFR,original,0.301127195358,imput
4605,DTR,original,0.00326204299927,imput
4606,SVR,original,0.00204682350159,imput
4607,RFR,original,0.306903839111,imput
4608,DTR,original,0.00301313400269,imput
4609,SVR,original,0.00169801712036,imput
4610,RFR,original,0.299314022064,imput
4611,DTR,original,0.00323700904846,imput
4612,SVR,original,0.00383281707764,imput
4613,RFR,original,0.29697394371,imput
4614,DTR,original,0.00391697883606,imput
4615,SVR,original,0.00161218643188,imput
4616,RFR,original,0.302083015442,imput
4617,DTR,original,0.00323820114136,imput
4618,SVR,original,0.00149703025818,imput
4619,RFR,original,0.297811031342,imput
4620,DTR,original,0.00339913368225,imput
4621,SVR,original,0.00218796730042,imput
4622,RFR,original,0.29479598999,imput
4623,DTR,original,0.00741410255432,imput
4624,DTR,original,0.00512599945068,imput
4625,SVR,original,0.00226497650146,imput
4626,RFR,original,0.29420208931,imput
4627,DTR,original,0.00429606437683,imput
4628,DTR,original,0.00322079658508,imput
4629,SVR,original,0.00217294692993,imput
4630,RFR,original,0.296837806702,imput
4631,DTR,original,0.00384116172791,imput
4632,SVR,original,0.00277709960938,imput
4633,RFR,original,0.296907186508,imput
4634,DTR,original,0.00299119949341,imput
4635,SVR,original,0.00201296806335,imput
4636,RFR,original,0.289345026016,imput
4637,DTR,original,0.00425887107849,imput
4638,SVR,original,0.0022439956665,imput
4639,RFR,original,0.301921844482,imput
4640,DTR,original,0.00355505943298,imput
4641,SVR,original,0.00159597396851,imput
4642,RFR,original,0.292463779449,imput
4643,DTR,original,0.00377511978149,imput
4644,SVR,original,0.00232696533203,imput
4645,RFR,original,0.295381069183,imput
4646,DTR,original,0.00428199768066,imput
4647,SVR,original,0.00208115577698,imput
4648,RFR,original,0.301200151443,imput
4649,DTR,original,0.00865793228149,imput
4650,SVR,original,0.00274300575256,imput
4651,RFR,original,0.309492826462,imput
4652,DTR,original,0.00281715393066,imput
4653,SVR,original,0.0013530254364,imput
4654,RFR,original,0.289903879166,imput
4655,DTR,original,0.000289916992188,imput
4656,DTR,original,0.00706100463867,imput
4657,SVR,original,0.00225496292114,imput
4658,RFR,original,0.291216135025,imput
4659,DTR,original,0.00407719612122,imput
4660,SVR,original,0.00225400924683,imput
4661,RFR,original,0.302535057068,imput
4662,DTR,original,0.00300288200378,imput
4663,SVR,original,0.00161790847778,imput
4664,RFR,original,0.299532175064,imput
4665,DTR,original,0.00304794311523,imput
4666,DTR,original,0.00314593315125,imput
4667,SVR,original,0.00182604789734,imput
4668,RFR,original,0.293226957321,imput
4669,DTR,original,0.00330495834351,imput
4670,SVR,original,0.00150108337402,imput
4671,RFR,original,0.297510147095,imput
4672,DTR,original,0.00371193885803,imput
4673,SVR,original,0.00144100189209,imput
4674,RFR,original,0.274508953094,imput
4675,DTR,original,0.00243020057678,imput
4676,SVR,original,0.00146317481995,imput
4677,RFR,original,0.29558300972,imput
4678,DTR,original,0.00404500961304,imput
4679,SVR,original,0.00154900550842,imput
4680,RFR,original,0.31053686142,imput
4681,DTR,original,0.00338387489319,imput
4682,SVR,original,0.00161385536194,imput
4683,RFR,original,0.303321123123,imput
4684,DTR,original,0.00299191474915,imput
4685,SVR,original,0.00194406509399,imput
4686,RFR,original,0.307489871979,imput
4687,DTR,original,0.00365614891052,imput
4688,SVR,original,0.00171804428101,imput
4689,RFR,original,0.263048887253,imput
4690,DTR,original,0.000339031219482,imput
4691,DTR,original,0.00435996055603,imput
4692,DTR,original,0.00341200828552,imput
4693,SVR,original,0.00214004516602,imput
4694,RFR,original,0.25959277153,imput
4695,DTR,original,0.0034761428833,imput
4696,SVR,original,0.00226092338562,imput
4697,RFR,original,0.296689033508,imput
4698,DTR,original,0.00448894500732,imput
4699,DTR,original,0.00367712974548,imput
4700,SVR,original,0.00164294242859,imput
4701,RFR,original,0.305933952332,imput
4702,DTR,original,0.00289511680603,imput
4703,SVR,original,0.00164604187012,imput
4704,RFR,original,0.303030014038,imput
4705,DTR,original,0.00295376777649,imput
4706,DTR,original,0.00281119346619,imput
4707,SVR,original,0.00212597846985,imput
4708,RFR,original,0.295587062836,imput
4709,DTR,original,0.0048680305481,imput
4710,DTR,original,0.00317311286926,imput
4711,SVR,original,0.00445199012756,imput
4712,RFR,original,0.30935883522,imput
4713,DTR,original,0.00268602371216,imput
4714,SVR,original,0.00194597244263,imput
4715,RFR,original,0.310595989227,imput
4716,DTR,original,0.002690076828,imput
4717,SVR,original,0.00171899795532,imput
4718,RFR,original,0.267175912857,imput
4719,DTR,original,0.00692582130432,imput
4720,SVR,original,0.00375699996948,imput
4721,RFR,original,0.274572849274,imput
4722,DTR,original,0.00408792495728,imput
4723,SVR,original,0.00277996063232,imput
4724,RFR,original,0.301151990891,imput
4725,DTR,original,0.00689816474915,imput
4726,SVR,original,0.00322508811951,imput
4727,RFR,original,0.304841995239,imput
4728,DTR,original,0.00315189361572,imput
4729,SVR,original,0.00263595581055,imput
4730,RFR,original,0.30278301239,imput
4731,DTR,original,0.00289297103882,imput
4732,SVR,original,0.00151896476746,imput
4733,RFR,original,0.292700767517,imput
4734,DTR,original,0.00709009170532,imput
4735,SVR,original,0.00176501274109,imput
4736,RFR,original,0.302268981934,imput
4737,DTR,original,0.00467610359192,imput
4738,SVR,original,0.00170803070068,imput
4739,RFR,original,0.304125070572,imput
4740,DTR,original,0.00305604934692,imput
4741,SVR,original,0.00146389007568,imput
4742,RFR,original,0.29506611824,imput
4743,DTR,original,0.00315093994141,imput
4744,SVR,original,0.0016131401062,imput
4745,RFR,original,0.30108499527,imput
4746,DTR,original,0.00704002380371,imput
4747,SVR,original,0.00132822990417,imput
4748,RFR,original,0.286179065704,imput
4749,DTR,original,0.0041880607605,imput
4750,DTR,original,0.00424194335938,imput
4751,SVR,original,0.00150990486145,imput
4752,RFR,original,0.261880159378,imput
4753,DTR,original,0.00392508506775,imput
4754,DTR,original,0.00432300567627,imput
4755,SVR,original,0.00201916694641,imput
4756,RFR,original,0.293323040009,imput
4757,DTR,original,0.00359916687012,imput
4758,SVR,original,0.0016508102417,imput
4759,RFR,original,0.295665979385,imput
4760,DTR,original,0.00349593162537,imput
4761,SVR,original,0.00204706192017,imput
4762,RFR,original,0.294406890869,imput
4763,DTR,original,0.00375413894653,imput
4764,SVR,original,0.0034499168396,imput
4765,RFR,original,0.312685966492,imput
4766,DTR,original,0.00318193435669,imput
4767,DTR,original,0.00295400619507,imput
4768,DTR,original,0.00433206558228,imput
4769,DTR,original,0.00554299354553,imput
4770,SVR,original,0.00164914131165,imput
4771,RFR,original,0.288876056671,imput
4772,DTR,original,0.00297093391418,imput
4773,SVR,original,0.00717306137085,imput
4774,RFR,original,0.303555965424,imput
4775,DTR,original,0.00279402732849,imput
4776,DTR,original,0.00531792640686,imput
4777,SVR,original,0.00285482406616,imput
4778,RFR,original,0.310544013977,imput
4779,DTR,original,0.000327110290527,imput
4780,DTR,original,0.00395584106445,imput
4781,SVR,original,0.00233697891235,imput
4782,RFR,original,0.273472070694,imput
4783,DTR,original,0.0035400390625,imput
4784,SVR,original,0.00224685668945,imput
4785,RFR,original,0.270061969757,imput
4786,DTR,original,0.00310897827148,imput
4787,SVR,original,0.00174379348755,imput
4788,RFR,original,0.297967910767,imput
4789,DTR,original,0.00696301460266,imput
4790,SVR,original,0.00336408615112,imput
4791,RFR,original,0.310698032379,imput
4792,DTR,original,0.00781011581421,imput
4793,SVR,original,0.00413298606873,imput
4794,RFR,original,0.360285997391,imput
4795,DTR,original,0.00792098045349,imput
4796,SVR,original,0.00158905982971,imput
4797,RFR,original,0.264829874039,imput
4798,DTR,original,0.00611114501953,imput
4799,SVR,original,0.0019359588623,imput
4800,RFR,original,0.301040172577,imput
4801,DTR,original,0.00663709640503,imput
4802,SVR,original,0.00214886665344,imput
4803,RFR,original,0.303336858749,imput
4804,DTR,original,0.00460290908813,imput
4805,SVR,original,0.0017671585083,imput
4806,RFR,original,0.30454492569,imput
4807,DTR,original,0.00473213195801,imput
4808,SVR,original,0.00108599662781,imput
4809,RFR,original,0.296381950378,imput
4810,DTR,original,0.00340509414673,imput
4811,SVR,original,0.0018138885498,imput
4812,RFR,original,0.294589996338,imput
4813,DTR,original,0.00588607788086,imput
4814,SVR,original,0.00184512138367,imput
4815,RFR,original,0.305932044983,imput
4816,DTR,original,0.00753784179688,imput
4817,SVR,original,0.00174808502197,imput
4818,RFR,original,0.303664207458,imput
4819,DTR,original,0.00479888916016,imput
4820,SVR,original,0.00181579589844,imput
4821,RFR,original,0.297209024429,imput
4822,DTR,original,0.00486302375793,imput
4823,SVR,original,0.00253200531006,imput
4824,RFR,original,0.280870199203,imput
4825,DTR,original,0.00420689582825,imput
4826,SVR,original,0.00163316726685,imput
4827,RFR,original,0.273358106613,imput
4828,DTR,original,0.00500392913818,imput
4829,SVR,original,0.00171709060669,imput
4830,RFR,original,0.271575927734,imput
4831,DTR,original,0.00592088699341,imput
4832,SVR,original,0.0015549659729,imput
4833,RFR,original,0.308015108109,imput
4834,DTR,original,0.00713205337524,imput
4835,SVR,original,0.00129294395447,imput
4836,RFR,original,0.283974170685,imput
4837,DTR,original,0.00349020957947,imput
4838,SVR,original,0.00161790847778,imput
4839,RFR,original,0.302030086517,imput
4840,DTR,original,0.00656700134277,imput
4841,SVR,original,0.00380611419678,imput
4842,RFR,original,0.308413982391,imput
4843,DTR,original,0.00400614738464,imput
4844,SVR,original,0.00148320198059,imput
4845,RFR,original,0.295628070831,imput
4846,DTR,original,0.00451898574829,imput
4847,SVR,original,0.00154280662537,imput
4848,RFR,original,0.30622792244,imput
4849,DTR,original,0.00672507286072,imput
4850,SVR,original,0.00159096717834,imput
4851,RFR,original,0.317492008209,imput
4852,DTR,original,0.00547003746033,imput
4853,SVR,original,0.00159692764282,imput
4854,RFR,original,0.302987098694,imput
4855,DTR,original,0.00224208831787,imput
4856,SVR,original,0.00156807899475,imput
4857,RFR,original,0.301252841949,imput
4858,DTR,original,0.00229096412659,imput
4859,SVR,original,0.00174498558044,imput
4860,RFR,original,0.297732114792,imput
4861,DTR,original,0.00332498550415,imput
4862,SVR,original,0.00175905227661,imput
4863,RFR,original,0.299952030182,imput
4864,DTR,original,0.00342392921448,imput
4865,SVR,original,0.00212907791138,imput
4866,RFR,original,0.29261302948,imput
4867,DTR,original,0.00471210479736,imput
4868,SVR,original,0.00178790092468,imput
4869,RFR,original,0.300724983215,imput
4870,DTR,original,0.00792503356934,imput
4871,SVR,original,0.00138092041016,imput
4872,RFR,original,0.296809196472,imput
4873,DTR,original,0.00227808952332,imput
4874,SVR,original,0.00180196762085,imput
4875,RFR,original,0.293437957764,imput
4876,DTR,original,0.00335001945496,imput
4877,DTR,original,0.00335693359375,imput
4878,DTR,original,0.00294780731201,imput
4879,DTR,original,0.00292992591858,imput
4880,SVR,original,0.00167894363403,imput
4881,RFR,original,0.291666984558,imput
4882,DTR,original,0.00586915016174,imput
4883,SVR,original,0.00144290924072,imput
4884,RFR,original,0.294173002243,imput
4885,DTR,original,0.00624394416809,imput
4886,SVR,original,0.00126719474792,imput
4887,RFR,original,0.305618047714,imput
4888,DTR,original,0.00284004211426,imput
4889,SVR,original,0.00178098678589,imput
4890,RFR,original,0.304280996323,imput
4891,DTR,original,0.00341796875,imput
4892,SVR,original,0.00150609016418,imput
4893,RFR,original,0.291280031204,imput
4894,DTR,original,0.00327301025391,imput
4895,SVR,original,0.00195908546448,imput
4896,RFR,original,0.296471118927,imput
4897,DTR,original,0.00279402732849,imput
4898,SVR,original,0.00201797485352,imput
4899,RFR,original,0.308849811554,imput
4900,DTR,original,0.00286197662354,imput
4901,DTR,original,0.00645208358765,imput
4902,SVR,original,0.00131392478943,imput
4903,RFR,original,0.270818948746,imput
4904,DTR,original,0.0029730796814,imput
4905,SVR,original,0.00151205062866,imput
4906,RFR,original,0.303614139557,imput
4907,DTR,original,0.00491285324097,imput
4908,SVR,original,0.00180506706238,imput
4909,RFR,original,0.302919149399,imput
4910,DTR,original,0.00393795967102,imput
4911,SVR,original,0.00189805030823,imput
4912,RFR,original,0.29733300209,imput
4913,DTR,original,0.00342202186584,imput
4914,DTR,original,0.00338697433472,imput
4915,SVR,original,0.00163292884827,imput
4916,RFR,original,0.291108131409,imput
4917,DTR,original,0.00556397438049,imput
4918,SVR,original,0.00289297103882,imput
4919,RFR,original,0.261215209961,imput
4920,DTR,original,0.00364208221436,imput
4921,SVR,original,0.00166201591492,imput
4922,RFR,original,0.295253038406,imput
4923,DTR,original,0.00423097610474,imput
4924,DTR,original,0.0110251903534,imput
4925,SVR,original,0.00190806388855,imput
4926,RFR,original,0.294049024582,imput
4927,DTR,original,0.00301790237427,imput
4928,SVR,original,0.00177597999573,imput
4929,RFR,original,0.302711963654,imput
4930,DTR,original,0.00353598594666,imput
4931,SVR,original,0.00196409225464,imput
4932,RFR,original,0.298081874847,imput
4933,DTR,original,0.00641202926636,imput
4934,SVR,original,0.0014431476593,imput
4935,RFR,original,0.301393985748,imput
4936,DTR,original,0.00324392318726,imput
4937,SVR,original,0.0018150806427,imput
4938,RFR,original,0.289870977402,imput
4939,DTR,original,0.00429201126099,imput
4940,SVR,original,0.00213599205017,imput
4941,RFR,original,0.29909491539,imput
4942,DTR,original,0.00540494918823,imput
4943,SVR,original,0.00162816047668,imput
4944,RFR,original,0.296330213547,imput
4945,DTR,original,0.00291800498962,imput
4946,SVR,original,0.00184798240662,imput
4947,RFR,original,0.293725967407,imput
4948,DTR,original,0.00333404541016,imput
4949,SVR,original,0.00197720527649,imput
4950,RFR,original,0.303377151489,imput
4951,DTR,original,0.00643301010132,imput
4952,SVR,original,0.0027871131897,imput
4953,RFR,original,0.305552959442,imput
4954,DTR,original,0.00623083114624,imput
4955,SVR,original,0.00169396400452,imput
4956,RFR,original,0.319612979889,imput
4957,DTR,original,0.00310897827148,imput
4958,SVR,original,0.00187301635742,imput
4959,RFR,original,0.305292844772,imput
4960,DTR,original,0.0030460357666,imput
4961,SVR,original,0.0018310546875,imput
4962,RFR,original,0.293393850327,imput
4963,DTR,original,0.0036609172821,imput
4964,SVR,original,0.00159287452698,imput
4965,RFR,original,0.295758962631,imput
4966,DTR,original,0.00430989265442,imput
4967,SVR,original,0.00187206268311,imput
4968,RFR,original,0.304436206818,imput
4969,DTR,original,0.0035138130188,imput
4970,SVR,original,0.00147199630737,imput
4971,RFR,original,0.295664072037,imput
4972,DTR,original,0.00595998764038,imput
4973,SVR,original,0.00165891647339,imput
4974,RFR,original,0.297475099564,imput
4975,DTR,original,0.00668907165527,imput
4976,SVR,original,0.00151801109314,imput
4977,RFR,original,0.298618793488,imput
4978,DTR,original,0.00279784202576,imput
4979,SVR,original,0.00156784057617,imput
4980,RFR,original,0.295063018799,imput
4981,DTR,original,0.00538682937622,imput
4982,SVR,original,0.00178480148315,imput
4983,RFR,original,0.266710042953,imput
4984,DTR,original,0.00339698791504,imput
4985,SVR,original,0.00170207023621,imput
4986,RFR,original,0.303423881531,imput
4987,DTR,original,0.00315499305725,imput
4988,SVR,original,0.00164699554443,imput
4989,RFR,original,0.298091888428,imput
4990,DTR,original,0.00370907783508,imput
4991,DTR,original,0.00700998306274,imput
4992,SVR,original,0.00136804580688,imput
4993,RFR,original,0.31055688858,imput
4994,DTR,original,0.0070960521698,imput
4995,SVR,original,0.00134015083313,imput
4996,RFR,original,0.29868388176,imput
4997,DTR,original,0.00492691993713,imput
4998,SVR,original,0.001797914505,imput
4999,RFR,original,0.295216083527,imput
5000,DTR,original,0.0027060508728,imput
5001,SVR,original,0.00177693367004,imput
5002,RFR,original,0.292598009109,imput
5003,DTR,original,0.00315999984741,imput
5004,SVR,original,0.00196099281311,imput
5005,RFR,original,0.29069018364,imput
5006,DTR,original,0.00337505340576,imput
5007,DTR,original,0.00286483764648,imput
5008,SVR,original,0.00198006629944,imput
5009,RFR,original,0.291912078857,imput
5010,DTR,original,0.00433707237244,imput
5011,SVR,original,0.00156593322754,imput
5012,RFR,original,0.321701049805,imput
5013,DTR,original,0.00410103797913,imput
5014,SVR,original,0.001797914505,imput
